bookId,title,genre
1761,내 팔자가 세다고요?,인문 > 역학/사주 > 예언
1762,"주역, 삶에 미학을 입히다",인문 > 역학/사주 > 작명/궁합/관상 > 부적/운명
1763,주역의 연원과 한중 역학의 지평,인문 > 역학/사주 > 작명/궁합/관상 > 수상
1764,막힘없는 삶을 위한 주역 공부,인문 > 역학/사주 > 작명/궁합/관상 > 수상
1765,암기 주역 64괘,인문 > 역학/사주 > 작명/궁합/관상 > 작명
1766,주역정의. 4,인문 > 역학/사주 > 작명/궁합/관상 > 작명
1767,생생주역: 하경,인문 > 역학/사주 > 작명/궁합/관상 > 작명
1768,동물관상으로 사람의 운명을 본다,인문 > 역학/사주 > 점성술/별자리
1769,조선 왕들의 관상분석,인문 > 역학/사주 > 점성술/별자리
1770,관상해석의 정석,인문 > 역학/사주 > 타로카드
1771,관상보고 사람 아는 법,인문 > 역학/사주 > 타로카드
1772,관상이 사주팔자다,인문 > 역학/사주 > 타로카드
1773,퀴어 별점,인문 > 역학/사주 > 풍수지리
1774,서양 점성술의 12별자리 씨크릿,인문 > 역학/사주 > 풍수지리
1775,현대 점성학 101,인문 > 역학/사주 > 풍수지리
1776,천궁도와 별이야기,인문 > 영미문학론 > 미국문학론
1777,별자리 서당,인문 > 영미문학론 > 미국문학론
1778,풍수지리 양택편,인문 > 영미문학론 > 영국문학
1779,풍수지리학 지리오결,인문 > 영미문학론 > 영국문학
1780,풍수명당 설계와 장례 문화. 1,인문 > 영미문학론 > 영미문학비평
1781,미국 여성시 연구,인문 > 영미문학론 > 영미문학비평
1782,젠더와 문학,인문 > 영미문학론 > 영미문학비평
1783,영국 문학의 아이콘,인문 > 영미문학론 > 영미문학사
1784,셰익스피어는 가짜인가?,인문 > 영미문학론 > 영미문학사
1785,영국 낭만주의 생태학 입문,인문 > 영미문학론 > 영미문학이론일반
1786,영국문학개관,인문 > 영미문학론 > 영미문학이론일반
1787,공포와 일탈의 상상력,인문 > 영미문학론 > 영미문학이론일반
1788,동양사상으로 읽는 영문학,인문 > 영미문학론 > 영미소설론
1789,POETICS: An Illustrated Guide,인문 > 영미문학론 > 영미소설론
1790,이야기와 이야기하기,인문 > 영미문학론 > 영미수필론
1791,앨리스에서 캣니스까지,인문 > 영미문학론 > 영미수필론
1792,"영미 문학, 어떻게 읽는가: 감성과 실천",인문 > 영미문학론 > 영미수필론
1793,미국문학의 근원과 프레임,인문 > 영미문학론 > 영미시론
1794,셰익스피어를 읽자(큰글자책),인문 > 영미문학론 > 영미시론
1795,대지의 노래,인문 > 영미문학론 > 영미시론
1796,영문학의 이해와 글쓰기,인문 > 영미문학론 > 영미시론
1797,영시와 에콜로지,인문 > 영미문학론 > 영미작가론
1798,20세기 영미시와 실용 영어교육,인문 > 유아교육 > 유아각과교육 > 문학교육
1799,산책,인문 > 유아교육 > 유아각과교육 > 언어교육
1800,사랑의 무게,인문 > 유아교육 > 유아각과교육 > 유아체육교육
1801,영미 시문학의 이해,인문 > 유아교육 > 유아각과교육 > 창작/구연동화
1802,엘리엇의 (네사중주)와 다른시들 읽기,인문 > 유아교육 > 유아교육기관운영
1803,미국시의 이해,인문 > 유아교육 > 유아교육방법 > 교육방법/학습법
1804,지금은 시를 읽을 시간,인문 > 유아교육 > 유아교육이론 > 유아교육과정
1805,"예이츠,스티븐스,윌리엄스의 시와 불교",인문 > 유아교육 > 유아교육이론 > 유아교육과정
1806,벤 존슨과 왕당파 시인들 시선집,인문 > 인문고전총서 > 월드북
1807,W.B. YEATS AND WORLD LITERATURE: A CLOSE AND DISTANT READING OF YEATS,인문 > 인문고전총서 > 인문고전총서일반
1808,현대 영미시의 이해: 작가별로 읽기,인문 > 인문고전총서 > 책세상문고 고전의 세계
1809,토니 모리슨의 사색,인문 > 인문고전총서 > 책세상문고 고전의 세계
1810,오웰의 복수,인문 > 인문교양총서 > 살림지식총서
1811,엘리엇의 후기 시와 종교,인문 > 인문교양총서 > 살림지식총서
1812,의식은 육체의 굴레에 묶여: 1964~1980,인문 > 인문교양총서 > 인문교양총서일반
1813,A. 코난 도일 셜록은 셜록,인문 > 인문교양총서 > 인문교양총서일반
1814,헨리 제임스의 소설: 변화중인 의식,인문 > 인문교양총서 > 인문교양총서일반
1815,찰스 브록덴 브라운 소설 연구,인문 > 인문교양총서 > 한길그레이트북스
1816,생텍쥐페리와 어린왕자,인문 > 인문학일반 > 미스테리
1817,놀이체육수업 40분,인문 > 인문학일반 > 미스테리
1818,감성 담은 동화구연과 정서 품은 동화리터러시,인문 > 인문학일반 > 백과사전
1819,유아교육기관과 초등학교의 연계교육,인문 > 인문학일반 > 백과사전
1820,디지털 미디어 활용,인문 > 인문학일반 > 백과사전
1821,영유아음악교육의 이해,인문 > 인문학일반 > 백과사전
1822,놀이중심 영유아 동작교육,인문 > 인문학일반 > 백과사전
1823,악에 대하여/인생과 사랑 희망의 혁명/불복종과 자유,인문 > 인문학일반 > 인문교양
1824,일리아스와 오디세이아,인문 > 인문학일반 > 인문교양
1825,기적과 예언,인문 > 인문학일반 > 인문학의이해
1826,경이의 심령수,인문 > 인문학일반 > 인문학의이해
1827,심령치료,인문 > 인문학일반 > 인문학의이해
1828,심령과학,인문 > 인문학일반 > 지식과학문
1829,요즘. 광주. 생각.,인문 > 인문학일반 > 지식과학문
1830,다빈치가 자전거를 처음 만들었을까,인문 > 인문학일반 > 지식과학문
1831,지식의 구조와 한중일 지식 지형 변화의 탐색,인문 > 인문학일반 > 청소년 인문교양
1832,따져 읽는 호랑이 이야기,인문 > 인문학일반 > 청소년 인문교양
1833,어느 외계인의 인류학 보고서: 경제 편,인문 > 임용고시 > 전공과목별임용고시
1834,한눈에 쏙! 세계 문학 148,인문 > 중국문학론 > 중국문학이론일반
1835,태초에 행동이 있었다,인문 > 중국문학론 > 중국문학이론일반
1836,먹고 마시고 요리하라,인문 > 중국문학론 > 중국문학이론일반
1837,선화유사,인문 > 중국문학론 > 중국소설론
1838,중국식 표정,인문 > 중국문학론 > 중국소설론
1839,원문역주 정사 삼국지. 5,인문 > 중국문학론 > 중국시론
1840,원문역주 정사 삼국지. 4,인문 > 중국문학론 > 중국시론
1841,언제나 천만칸 집 지을꼬,인문 > 중국문학론 > 중국작가론
1842,소동파 전기 명시,인문 > 중국문학론 > 중국작가론
1843,소동파 후기 명시,인문 > 중국문학론 > 중국작가론
1844,중국 사보의 이해,인문 > 철학 > 교양철학
1845,두시의 장법과 격률,인문 > 철학 > 교양철학
1846,현대 기술·미디어 철학의 갈래들(큰글자책),인문 > 철학 > 동양고전 > 고문진보
1847,좌절의 기술,인문 > 철학 > 동양고전 > 고문진보
1848,마음과 몸의 문제,인문 > 철학 > 동양고전 > 근사록/전국책
1849,평등은 미래진행형,인문 > 철학 > 동양고전 > 근사록/전국책
1850,철학으로 휴식하라,인문 > 철학 > 동양고전 > 근사록/전국책
1851,고문진보: 전집(시편),인문 > 철학 > 동양고전 > 기타고전일반
1852,고문진보(후집)(부 문장궤범),인문 > 철학 > 동양고전 > 기타고전일반
1853,고문진보(3/4),인문 > 철학 > 동양고전 > 논어
1854,고문진보(4/4),인문 > 철학 > 동양고전 > 논어
1855,고문진보(2/4),인문 > 철학 > 동양고전 > 논어
1856,고문진보(1/4),인문 > 철학 > 동양고전 > 사기열전
1857,고문진보(전집),인문 > 철학 > 동양고전 > 사기열전
1858,근사록(신역)(홍신한문신서 50),인문 > 철학 > 동양고전 > 사기열전
1859,역대군감. 2,인문 > 철학 > 동양고전 > 시경
1860,당육선공주의. 2,인문 > 철학 > 동양고전 > 역학
1861,"충절의 아이콘, 백이와 숙제",인문 > 철학 > 동양철학일반 > 동양철학의이해
1862,자치통감강목. 19,인문 > 철학 > 동양철학일반 > 동양철학의이해
1863,승리의 길,인문 > 철학 > 동양철학일반 > 인도철학
1864,논어. 2,인문 > 철학 > 동양철학일반 > 인도철학
1865,논어. 3,인문 > 철학 > 동양철학일반 > 인도철학
1866,논어. 1,인문 > 철학 > 동양철학일반 > 일본철학
1867,사기열전. 2,인문 > 철학 > 동양철학일반 > 중국철학
1868,"사기열전 상,중,하 세트",인문 > 철학 > 동양철학일반 > 중국철학
1869,신주사기. 3: 은본기 주본기,인문 > 철학 > 서양철학일반 > 고대/그리스철학
1870,신주사기. 9: 효경본기 효무본기,인문 > 철학 > 서양철학일반 > 독일/오스트리아
1871,신주사기. 5: 진시황본기,인문 > 철학 > 서양철학일반 > 서양철학사
1872,신주사기. 6: 항우본기,인문 > 철학 > 서양철학일반 > 서양철학사
1873,신주사기. 8: 여태후본기 효문본기,인문 > 철학 > 서양철학일반 > 서양철학의이해
1874,영혼 세계와 귀신 이야기,인문 > 철학 > 서양철학일반 > 영국철학
1875,상서정의. 6,인문 > 철학 > 서양철학일반 > 중세철학
1876,동양사상을 기반한 국악치유와 풍류도음악,인문 > 철학 > 서양철학일반 > 프랑스철학
1877,동아시아와 문명: 지역공동체 지평의 인문실크로드,인문 > 철학 > 서양철학일반 > 프랑스철학
1878,상서정의. 7,인문 > 철학 > 서양철학일반 > 현대철학
1879,학문에 관하여,인문 > 철학 > 서양철학일반 > 현대철학
1880,일원론자 홍대용,인문 > 철학 > 서양철학일반 > 현대철학
1881,마음의 요가,인문 > 철학 > 서양철학자 > 그외철학자들
1882,무엇이 그리 두려운가,인문 > 철학 > 서양철학자 > 니체
1883,인도철학과 요가,인문 > 철학 > 서양철학자 > 니체
1884,사상적 지진,인문 > 철학 > 서양철학자 > 니체
1885,고대 중국의 천인관계론,인문 > 철학 > 서양철학자 > 니체
1886,도덕문명과 중국의 문화정신,인문 > 철학 > 서양철학자 > 들뢰즈/가타리/데리다
1887,예악문명과 중국의 문화정신,인문 > 철학 > 서양철학자 > 마르크스
1888,중국문화요의,인문 > 철학 > 서양철학자 > 마키아벨리
1889,세계관 전쟁,인문 > 철학 > 서양철학자 > 미셀푸코
1890,불교와 무의 근대(큰글자책),인문 > 철학 > 서양철학자 > 미셀푸코
1891,정신의 발견(큰글자책),인문 > 철학 > 서양철학자 > 미셀푸코
1892,정신의 발견,인문 > 철학 > 서양철학자 > 미셀푸코
1893,호메로스의 『오뒷세이아』 읽기(큰글자책),인문 > 철학 > 서양철학자 > 미셀푸코
1894,호메로스의 오뒷세이아 읽기,인문 > 철학 > 서양철학자 > 비트겐슈타인
1895,"신과 인간의 전쟁, 일리아스",인문 > 철학 > 서양철학자 > 비트겐슈타인
1896,미학 철학 종교 단편,인문 > 철학 > 서양철학자 > 쇼펜하우어
1897,서양철학사,인문 > 철학 > 서양철학자 > 칸트
1898,틸리 서양철학사,인문 > 철학 > 서양철학자 > 플라톤
1899,레비나스 철학의 맥락들(큰글자책),인문 > 철학 > 서양철학자 > 플라톤
1900,타자성과 초월,인문 > 철학 > 서양철학자 > 플라톤
1901,유물론의 과거와 현재,인문 > 철학 > 서양철학자 > 하이데거/아도르노
1902,자연의 비너스,인문 > 철학 > 서양철학자 > 하이데거/아도르노
1903,애도의 애도를 위하여,인문 > 철학 > 서양철학자 > 화이트헤드
1904,선의 군림,인문 > 철학 > 주제별철학 > 가치론/윤리론
1905,발타자르 그라시안의 인생 수업,인문 > 철학 > 주제별철학 > 논리학
1906,검은색,인문 > 철학 > 주제별철학 > 논리학
1907,자크 랑시에르와의 대화,인문 > 철학 > 주제별철학 > 논리학
1908,베르그손의 잠재적 무의식(큰글자책),인문 > 철학 > 주제별철학 > 논리학
1909,백과사전,인문 > 철학 > 주제별철학 > 논리학
1910,사회계약론,인문 > 철학 > 주제별철학 > 논리학
1911,비유물론(Immaterialism),인문 > 철학 > 주제별철학 > 논리학
1912,에마뉘엘 레비나스의 타자철학을 통한 아서 밀러 극의 연구,인문 > 철학 > 주제별철학 > 논리학
1913,레비나스와 정치적인 것(큰글자책),인문 > 철학 > 주제별철학 > 논리학
1914,지성교정론,인문 > 철학 > 주제별철학 > 도덕철학
1915,니체와 하이데거(큰글자책),인문 > 철학 > 주제별철학 > 미학
1916,야스퍼스 VS 니체,인문 > 철학 > 주제별철학 > 미학
1917,유라투스트라는 이렇게 말한다,인문 > 철학 > 주제별철학 > 윤리학일반
1918,도덕의 계보학,인문 > 철학 > 주제별철학 > 윤리학일반
1919,"들뢰즈, 괴물의 사유",인문 > 철학 > 주제별철학 > 윤리학일반
1920,원숭이도 이해하는 마르크스 철학,인문 > 철학 > 주제별철학 > 윤리학일반
1921,군주론,인문 > 철학 > 주제별철학 > 윤리학일반
1922,감시와 처벌,인문 > 철학 > 주제별철학 > 윤리학일반
1923,푸코의 예술철학(큰글자책),인문 > 철학 > 중국철학자 > 공자
1924,푸코의 예술철학,인문 > 철학 > 중국철학자 > 공자
1925,담론의 질서,인문 > 철학 > 중국철학자 > 공자
1926,"미셸 푸코, 1926~1984(큰글자책)",인문 > 철학 > 중국철학자 > 공자
1927,문화와 가치,인문 > 철학 > 중국철학자 > 공자
1928,청색 책·갈색 책,인문 > 철학 > 중국철학자 > 노자
1929,"회의주의자 쇼펜하우어, 모욕의 기술",인문 > 철학 > 중국철학자 > 노자
1930,이성과 공감,인문 > 철학 > 중국철학자 > 노자
1931,알키비아데스 1 2,인문 > 철학 > 중국철학자 > 노자
1932,플라톤의 신체관,인문 > 철학 > 중국철학자 > 노장철학
1933,국가론,인문 > 철학 > 중국철학자 > 맹자
1934,하이데거의 존재와 시간 강독(큰글자책),인문 > 철학 > 중국철학자 > 맹자
1935,하이데거 '존재'와 '시간',인문 > 철학 > 중국철학자 > 순자
1936,화이트헤드의 유기체철학(큰글자책),인문 > 철학 > 중국철학자 > 장자
1937,"지금, 우리는 어떻게 살고 있나?",인문 > 철학 > 중국철학자 > 장자
1938,"거침없이, 토론!",인문 > 철학 > 중국철학자 > 장자
1939,설득의 논리학,인문 > 철학 > 중국철학자 > 장자
1940,"칼날처럼 읽고, 봄바람처럼 말하라",인문 > 철학 > 중국철학자 > 한비자
1941,비판적 사고,인문 > 철학 > 중국철학자 > 한비자
1942,씽크 어게인: 논쟁의 기술,인문 > 철학 > 중국철학자 > 한비자
1943,추론이란 무엇인가,인문 > 철학 > 철학에세이
1944,일상생활 논리,인문 > 철학 > 철학에세이
1945,비판적 사고력과 의사소통,인문 > 철학 > 철학에세이
1946,공자와 미국의 건국(상),인문 > 철학 > 철학에세이
1947,공자와 미국의 건국(하),인문 > 철학 > 철학에세이
1948,공자의 청년시대,인문 > 철학 > 철학이론 > 인간론
1949,노자 도덕경의 공(상),인문 > 철학 > 철학이론 > 인간론
1950,노자 도덕경의 공(하),인문 > 철학 > 철학이론 > 인간론
1951,노자 도덕경,인문 > 철학 > 철학이론 > 인간론
1952,노자의 말,인문 > 철학 > 철학이론 > 자유론
1953,노장사상과 인성,인문 > 철학 > 철학이론 > 존재론
1954,맹자고의(큰글자책),인문 > 철학 > 철학이론 > 존재론
1955,인생의 절반쯤 왔을 때 읽어야 할 맹자,인문 > 철학 > 철학이론 > 철학개론
1956,순자집해. 7,인문 > 철학 > 철학이론 > 철학개론
1957,장자 내편,인문 > 철학 > 철학이론 > 철학개론
1958,명상으로 얻은 지혜 장자공부,인문 > 철학 > 철학이론 > 철학개론
1959,장자의 말,인문 > 철학 > 철학이론 > 철학개론
1960,장자,인문 > 철학 > 철학이론 > 철학개론
1961,한비자(하),인문 > 철학 > 철학이론 > 현상학
1962,한비자(상),인문 > 철학 > 철학이론 > 현상학
1963,한비자집해. 4,인문 > 철학 > 철학이론 > 현상학
1964,태양 아래 새로운 명언은 있다,인문 > 철학 > 철학이론 > 현상학
1965,철학을 공부하는 아이들의 생각,인문 > 철학 > 철학이론 > 형이상학
1966,인간이 추구하는 궁극의 세계,인문 > 철학 > 청소년철학
1967,제3의 눈으로 본 나는 누구인가,인문 > 철학 > 청소년철학
1968,MEDITATION,인문 > 철학 > 청소년철학
1969,이렇게 맛있는 철학이라니,인문 > 철학 > 청소년철학
1970,당당한 염세주의자,인문 > 철학 > 청소년철학
1971,메를로-퐁티의 신체현상학,인문 > 철학 > 청소년철학
1972,과잉에 관하여(큰글자책),인문 > 철학 > 한국철학 > 도교
1973,현상학이란 무엇인가(큰글자책),인문 > 철학 > 한국철학 > 삼국/고려시대
1974,메타형이상학 입문,인문 > 철학 > 한국철학 > 실학사상
1975,"모두, 함께, 잘, 산다는 것",인문 > 철학 > 한국철학 > 실학사상
1976,"맹자씨, 정의가 이익이라고요?",인문 > 철학 > 한국철학 > 실학사상
1977,14살에 처음 만나는 동양 철학자들,인문 > 철학 > 한국철학 > 유학
1978,소크라테스는 왜 우리 집 벨을 눌렀을까?,인문 > 철학 > 한국철학 > 조선시대사상
1979,내 말 사용 설명서,인문 > 철학 > 한국철학 > 조선시대사상
1980,전습록,인문 > 철학 > 한국철학 > 조선시대사상
1981,"묵자, 이게 겸애다!",인문 > 철학 > 한국철학 > 주자학/소학
1982,화담집,인문 > 철학 > 한국철학 > 한국철학일반
1983,곰은 왜 사람이 되려고 했을까?,인문 > 철학 > 한국철학 > 한국철학일반
1984,14살에 시작하는 처음 심리학. 2,인문 > 철학 > 한국철학 > 한국철학일반
1985,왜 우리는 생각대로 행동하지 않을까,인문 > 철학 > 한국철학 > 한국철학일반
1986,한 줄로 시작하는 서양철학,인문 > 철학 > 한국철학 > 한국철학일반
1987,14살에 처음 만나는 서양 철학자들,인문 > 철학 > 한국철학 > 한국철학일반
1988,청소년 철학창고 세트,인문 > 특수교육 > 놀이치료
1989,장자에게 잘 놀고 먹는 법을 배우다,인문 > 특수교육 > 발달장애
1990,"예수, 신의 아들이 되다",인문 > 특수교육 > 언어장애
1991,논어 사람의 길을 열다,인문 > 특수교육 > 특수교육이론
1992,지식을 위한 철학통조림. 3: 담백한 맛,인문 > 특수교육 > 특수교육이론
1993,도덕을 위한 철학통조림. 1: 매콤한 맛,인문 > 한국문학론 > 한국고전문학 > 가요(인문)
1994,대논쟁! 철학 배틀,인문 > 한국문학론 > 한국고전문학 > 구비문학/설화
1995,니코마코스 윤리학,인문 > 한국문학론 > 한국고전문학 > 구비문학/설화
1996,동양철학사,인문 > 한국문학론 > 한국고전문학 > 구비문학/설화
1997,청소년을 위한 명심보감,인문 > 한국문학론 > 한국고전문학 > 시가(인문)
1998,청소년을 위한 철학 공부,인문 > 한국문학론 > 한국고전문학 > 한국고전문학론
1999,생각한다는 것,인문 > 한국문학론 > 한국고전문학 > 한국고전문학론
2000,청소년을 위한 서양철학사,인문 > 한국문학론 > 한국고전문학 > 한국고전문학론
2001,도덕을 위한 철학 통조림. 2: 달콤한 맛,인문 > 한국문학론 > 한국고전문학 > 한국고전문학론
2002,나는 어떤 삶을 살아야 할까?,인문 > 한국문학론 > 한국고전문학 > 한국고전문학론
2003,돼지가 철학에 빠진 날,인문 > 한국문학론 > 한국고전문학 > 한국고전문학론
2004,프로테스탄트 윤리와 자본주의 정신(완역본),인문 > 한국문학론 > 한국고전문학 > 한국고전문학론
2005,영보필법·입약경,인문 > 한국문학론 > 한국고전문학 > 한국고전문학론
2006,고구려 고분벽화에 담긴 철학적 세계관,인문 > 한국문학론 > 한국고전문학 > 한국고전문학론
2007,아! 19세기 조선을 독하다,인문 > 한국문학론 > 한국고전문학 > 한국고전문학론
2008,다산 정약용의 상서고훈. 2,인문 > 한국문학론 > 한국고전문학 > 한시(인문)
2009,다산 정약용의 상서고훈. 1,인문 > 한국문학론 > 한국고전문학 > 한시(인문)
2010,"서, 인간의 징검다리",인문 > 한국문학론 > 한국고전문학 > 한시(인문)
2011,이순신을 찾아서,인문 > 한국문학론 > 한국고전문학 > 한시(인문)
2012,조선의 예언사상(상),인문 > 한국문학론 > 한국고전문학 > 한시(인문)
2013,조선의 예언사상(하),인문 > 한국문학론 > 한국고전문학 > 한시(인문)
2014,주자의 사서학과 다산 정약용의 비판,인문 > 한국문학론 > 한국문학이론 > 북한문학론
2015,대한민국철학사,인문 > 한국문학론 > 한국문학이론 > 한국근대문학론
2016,신 팡세. 1,인문 > 한국문학론 > 한국문학이론 > 한국근대문학론
2017,구봉 송익필의 학문적 지평,인문 > 한국문학론 > 한국문학이론 > 한국근대문학론
2018,남명의 학문과 남명학파,인문 > 한국문학론 > 한국문학이론 > 한국근대문학론
2019,남명학파의 인물들(벽재 논문집 2),인문 > 한국문학론 > 한국문학이론 > 한국근대소설론
2020,진리에 이르는 길,인문 > 한국문학론 > 한국문학이론 > 한국근대시론
2021,노인놀이치료,인문 > 한국문학론 > 한국문학이론 > 한국근대시론
2022,발달적 미술치료,인문 > 한국문학론 > 한국문학이론 > 한국문학비평
2023,유창성 장애,인문 > 한국문학론 > 한국문학이론 > 한국문학비평
2024,예술로 해바라기: 교사용,인문 > 한국문학론 > 한국문학이론 > 한국문학비평
2025,예술로 해바라기: 학생용,인문 > 한국문학론 > 한국문학이론 > 한국문학비평
2026,악학궤범 학제적 연구,인문 > 한국문학론 > 한국문학이론 > 한국문학비평
2027,한국의 민담,인문 > 한국문학론 > 한국문학이론 > 한국문학비평
2028,한권으로 섭렵할 수 있는 한국의 핵심 민담,인문 > 한국문학론 > 한국문학이론 > 한국문학비평
2029,옛이야기의 의미와 해석,인문 > 한국문학론 > 한국문학이론 > 한국문학비평
2030,한국 고시가의 맥락 연구,인문 > 한국문학론 > 한국문학이론 > 한국문학비평
2031,백봉선전,인문 > 한국문학론 > 한국문학이론 > 한국문학비평
2032,고운 최치원의 생애와 시문학 세계,인문 > 한국문학론 > 한국문학이론 > 한국문학비평
2033,옥동 이서의 삶과 시세계 그리고 성호학,인문 > 한국문학론 > 한국문학이론 > 한국문학이론일반
2034,한문산문의 이론과 비평에서 창작의 지평으로,인문 > 한국문학론 > 한국문학이론 > 한국문학이론일반
2035,정다산 선집,인문 > 한국문학론 > 한국문학이론 > 한국문학이론일반
2036,초의 의순의 동다송 다신전 연구,인문 > 한국문학론 > 한국문학이론 > 한국문학이론일반
2037,"감각의 갱신, 화장하는 인민",인문 > 한국문학론 > 한국문학이론 > 한국현대문학론
2038,한국근대문학의 비교문학적 연구,인문 > 한국문학론 > 한국문학이론 > 한국현대문학론
2039,한국 근대극의 동역학,인문 > 한국문학론 > 한국문학이론 > 한국현대소설론
2040,소설과 삽화의 예술사,인문 > 한국문학론 > 한국문학이론 > 한국현대소설론
2041,문학사 연구의 기초와 원본비평,인문 > 한국문학론 > 한국문학이론 > 한국현대소설론
2042,한 중 근대소설비교 연구,인문 > 한국문학론 > 한국문학이론 > 한국현대소설론
2043,한국 근대시교육 톺아보기,인문 > 한국문학론 > 한국문학이론 > 한국현대소설론
2044,김춘수 형이상시의 존재와 진리 연구,인문 > 한국문학론 > 한국문학이론 > 한국현대시론
2045,작가를 만나다 그의 작품을 읽다,인문 > 한국문학론 > 한국문학이론 > 한국현대시론
2046,한국 아동문학비평사 자료집. 2: 1927.8~1929.12,인문 > 한국문학론 > 한국문학이론 > 한국현대시론
2047,한국 아동문학비평사 자료집. 1: 1908.11~1927.7,인문 > 한국문학론 > 한국문학이론 > 한국현대시론
2048,한국 아동문학비평사 자료집. 4: 1931.2~1932.9,인문 > 한국문학론 > 한국작가론 > 한국근현대시인
2049,한국 아동문학비평사 자료집. 5: 1932.10~1935.1,인문 > 한국문학론 > 한국작가론 > 한국근현대시인
2050,한국 아동문학비평사 자료집. 6: 1935.2~1945.6,인문 > 한국문학론 > 한국작가론 > 한국근현대시인
2051,한국 아동문학비평사 자료집. 3: 1930.1~1931.1,인문 > 한국문학론 > 한국작가론 > 한국근현대시인
2052,문학은 위험하다,인문 > 한국문학론 > 한국작가론 > 한국근현대작가
2053,‘한국적 서정’이라는 환을 좇아서,인문 > 한국문학론 > 한국작가론 > 한국근현대작가
2054,문학을 걷다(큰글자책),인문 > 한국문학론 > 한국작가론 > 한국근현대작가
2055,한국 시조문학의 미래를 위하여,인문 > 한국문학론 > 한국작가론 > 한국작가연구
2056,여성 문학으로 소통하다,인문 > 한국문학론 > 한국작가론 > 한국작가연구
2057,한국 모더니즘 문학 연구,인문 > 한국문학론 > 한국작가론 > 한국작가연구
2058,북한의 우리문학사 재인식,인문 > 한국문학론 > 한국작가론 > 한국작가연구
2059,한국 문학사,인문 > 한국문학론 > 한국작가론 > 한국작가연구
2060,재일조선인 문학사를 위하여,자기계발 > 비즈니스능력계발 > 리더십향상
2061,Comparative literature in korea,자기계발 > 비즈니스능력계발 > 비즈니스소양
2062,한국문학과 한중문학 비교,자기계발 > 성공/처세 > 성공스토리
2063,한 몽서사문학의 비교와 해부,자기계발 > 성공/처세 > 성공스토리
2064,서사문학,자기계발 > 성공/처세 > 성공스토리
2065,채수영 전집 21-36권 세트,자기계발 > 성공/처세 > 자기관리/처세
2066,앙코르 디카시,자기계발 > 성공/처세 > 자기관리/처세
2067,사랑의 시학,자기계발 > 성공/처세 > 직장처세
2068,한국 현대시와 토포필리아,자기계발 > 인간관계 > 인간관계일반
2069,시의 온도,자기계발 > 자기능력계발 > 독서/글쓰기
2070,"김시종, 재일의 중력과 지평의 사상",자기계발 > 자기능력계발 > 독서/글쓰기
2071,"'불온'을 넘어, '반시론'의 반어",자기계발 > 자기능력계발 > 마인드콘트롤/감정
2072,박재삼 문학 연구,자기계발 > 자기능력계발 > 중년/퇴직/은퇴
2073,김동인의 항변,자기계발 > 자기능력계발 > 학습/공부법
2074,그날은 다시 온다,자기계발 > 청소년자기계발 > 청소년자기계발
2075,당신의 뇌는 서두르는 법이 없다,자기계발 > 청소년자기계발 > 청소년자기계발
2076,더멘토 공부의 기술(The Mentor The Art of Study),자기계발 > 청소년자기계발 > 청소년자기계발
2077,영어는 못 하지만 영어 원서는 읽고 싶어,자기계발 > 화술/협상 > 대화/화술
2078,히라가나도 모르던 일알못은 어떻게 90일 만에 일본어 천재가 되었을까,자기계발 > 화술/협상 > 설득/협상
2079,직장인중국어 공부법,잡지 > 문학/교양 > 교양
2080,1년 만에 교포로 오해 받은조자룡의 중국어 정복기,잡지 > 문학/교양 > 교양
2081,나는 나를 돌봅니다,잡지 > 문학/교양 > 문학
2082,"10대, 인생을 바꾸는 진로 수업",잡지 > 문학/교양 > 문학
2083,컨셉진(Conceptzine)(2020년 5월호)(79호),잡지 > 문학/교양 > 문학
2084,Modu(2020년 5월호),잡지 > 어학/교육 > 교육
2085,길벗(2020 5월호),잡지 > 어학/교육 > 교육
2086,TOMORROW(2020년 5월호),잡지 > 어학/교육 > 교육
2087,한국산문(2020년 5월호),잡지 > 어학/교육 > 외국어
2088,시인동네(2020년 5월호 통권85호),잡지 > 어학/교육 > 외국어
2089,시와 늪(2020년 봄호),잡지 > 어학/교육 > 입시안내
2090,문학 수(2020년 5~6월호)(제02호),잡지 > 어학/교육 > 입시안내
2091,푸른문학(2020 봄),잡지 > 여성/남성/패션 > 남성
2092,다층(2020년 봄호),잡지 > 여성/남성/패션 > 남성
2093,실천문학(2020 봄호),잡지 > 여성/남성/패션 > 남성
2094,아동문학평론(2020 봄호),잡지 > 여성/남성/패션 > 남성
2095,창비 어린이(2020 봄)(제68호),잡지 > 여성/남성/패션 > 남성
2096,행복한 논술(초등학생 중급)(2020년 5/6월 제150호),잡지 > 여성/남성/패션 > 남성
2097,행복한 논술(초등 초급)(2020년 5/6월 제150호),잡지 > 여성/남성/패션 > 남성
2098,행복한 논술(초등학생 고급)(2020년 5/6월 제150호),잡지 > 여성/남성/패션 > 여성/리빙
2099,행복한 논술: 중등 통합 논술 월간지(2020년 5/6월 제119호),잡지 > 여성/남성/패션 > 여성/리빙
2100,AFN영어(2020년 5월호),잡지 > 여성/남성/패션 > 여성/리빙
2101,전국 미술대학 전략요강(2019),잡지 > 여성/남성/패션 > 육아/어린이
2102,진로진학의 나침반 36.5도(2020년 5월호),잡지 > 여성/남성/패션 > 육아/어린이
2103,로피시엘옴므 YK에디션(2020 S/S)(D형),잡지 > 여성/남성/패션 > 패션/유행
